keluhan;bagian
"Maaf sebelumnya, saya tahu kalau komplain wifi itu bukan disini tapi ini menyangkut kesejahteraan penghuni asrama gedung 6.
 ;
Wifi.id nya sering mati pada saat siang hari dan baru hidup pada pukul 9 malam ini akan sangat mengganggu pada saat mengerjakan tugas ataupun mencari referensi tugas kuliah. diharap bapak/ibu berkenan untuk meninjau kembali wifi yang ada digedung 6 terimakasih";Riset dan Layanan Teknologi Informasi
"Assalamualaikum wr. wb.
Selamat pagi. Nama saya Muhammad Hariz (1301183357)
Ini terkait dengan 365, jadi saya sudah sign in sesuai akun sso gracias dan ditambahkan @365.telkomuniversity.ac.id. Sign in-nya memang sukses, tapi dia butuh diaktivasi.
Bolehkah saya meminta product keynya? Terima kasih sebelumnya
Wassalamualaikum wr.wb.
*Maaf jika kategori layanan dan layanan yang saya pilih itu salah";Riset dan Layanan Teknologi Informasi
Masih banyak yang acuh tak acuh terhadap lingkungan,, khusunya parkiran, plis atuh d tel u teh kebanyakan pake motor, itu parkiran motor d luasin lagi;Bagian Logistik dan Aset
"Sekarang telah berjalan pembangunan 
 ATM center, saya selaku mahasiswa 
 mengharapkan diadakan ATM Mandiri 
 Syariah, sekian terima kasih";Bagian Logistik dan Aset
Satpam kalau ngamanin suatu barang kadang minta dibayar;Bagian Logistik dan Aset
satpam di parkiran MSU judes sekali;Bagian Logistik dan Aset
saya mau tanya, saya waktu itu terkunci di lab fakultas informatika dan saya sudah mencoba mencari satpam untuk membukakan pintu nya tetapi tidak ada satpam disekitar gedung fif, mohon untuk ditingkatkan penyebaran satpam terutama di malam hari, agar hal seperti ini tidak terjadi lagi. terimakasih;Bagian Logistik dan Aset
Mohon untuk disesuaikan harga makanan di kantin dengan standard mahasiswa, bukan standard harga orang tua, dan selanjutnya evaluasi kesehatan dan kebersihan makanan, guna kesehatan anak-anak;Bagian Logistik dan Aset
tolong agar lahan parkir diperluas lagi;Bagian Logistik dan Aset
toilet di gku banyak yang tidak bisa dipakai lagi;Bagian Logistik dan Aset
kipas angin di gku banyak yang sudah mati;Bagian Logistik dan Aset
lahan parkir gku sangat sempit dan jalannya banyak yang rusak;Bagian Logistik dan Aset
selamat siang, maaf mengganggu saya ingin menanyakan perihal kabel projektor yang sudah mulai sulit digunakan di gedung tokong nanas ruang 3 lantai 6, mohon ada tindak lanjut dari bagian logistik dan aset terimakasih.;Bagian Logistik dan Aset
selamat siang saya ingin komplain mengapa di gdung A dan B masih menggunakan kipas angin? Tidak menggunakan AC seperti fakultas depan ? Padahal kita sama2 bayar bpp;Bagian Logistik dan Aset
"selamat siang, maaf sebelumnya. Mengapa saya kira dengan harga bpp yang tiap semester nya terbilang ""mahal"" itu fasilitas yang diberikan telyu kurang berkelas? Katanya ingin menjadi world class university";Bagian Logistik dan Aset
Ruangan kelas belum memadai, terutama untuk fakultas teknik, tidak di samaratakan dengan fakultas lain, padahal kita bayar bpp nya sama;Bagian Logistik dan Aset
Sediain tempat buat kalo ada barang yang ilang jadi tau harus dikemanain dan harus nyari dimana.;Bagian Logistik dan Aset
Kalau bisa semua ruangan kelas yang ada di gku diberi fasilitas penutup jendela dan agak kedap suara, dan untuk di fik sebaiknya disediakan studio yang memadai dan layak pakai untuk setiap jurusan;Bagian Logistik dan Aset
Ruang pola FIK terlalu kecil sehingga tidak ada cukup ruang bagi mahasiswa untuk mengerjakan tugas secara efektif;Bagian Logistik dan Aset
Pemilihan materialnya (meja kursi) kualitasnya kurang bagus kurang awet dan gampang rusak, apabila ada fasilitas yang kurang layak agar segera diganti, dan membuat peraturan tegas tentang menjaga fasilitas kampus;Bagian Logistik dan Aset
GKU tolong diberi AC;Bagian Logistik dan Aset
Tolong ada tempat untuk menyimpan helm di parkiran FIK dan GKU;Bagian Logistik dan Aset
Untuk mengganti fasilitas yang memang sudah tidak layak, seperti bangku kursi, khusunya di fik;Bagian Logistik dan Aset
perbanyak lagi bus tayo telyu agar mahasiswa yang telat dan fakultas nya jauh bisa memanfaatkan itu;Bagian Logistik dan Aset
di gedung A banyak pintu toilet yg udah rusak, tolong diperbaiki;Bagian Logistik dan Aset
mengapa di saya rasa terdapat perbedaan yg mencolok antara gedung A dan B, baik dari sisi kerapihan dan keindahan, tolong ditindklanjuti;Bagian Logistik dan Aset
saya mau menyampaikan bahwa banyak musholla di gku (mushola yg kecil) banyak yg berdebu karpetnya dan tidak terurus;Bagian Logistik dan Aset
kalau bisa mushola di gedung A diberi karpet yang layak, agar nyaman digunakan solat;Bagian Logistik dan Aset
daripada menggunakan kipas angin yg berisik, mengapa tidak dipasang AC saja di GKU agar suaranya tidak mengganggu proses perkuliahan;Bagian Logistik dan Aset
gku dan gedung A tolong diberi AC, karen kami juga sama2 bayar BPP;Bagian Logistik dan Aset
"selamat pagi, mohon maaf, saya ingin komplain tentang ac di ruangan A2 FIT. Ruangannya itu panas. setiap hari senin siang, kelas saya ada kelas disana. tetapi jalannya perkuliahan tidak kondusif karena kepanasan. Tolong untuk segera diperbaiki acnya. mohon maaf apabila ada perkataan yang tidak berkenan dihati terimakasih ;";Bagian Logistik dan Aset
tisu di kamar mandi fri gaada ;Bagian Logistik dan Aset
Saya kira perlu diadakan akses online yg cepat dan mudah untuk laporan tentang logistik dan aset;Bagian Logistik dan Aset
Kualitas kabel proyektor yang kurang baik.;Bagian Logistik dan Aset
mohon perhatiannya untuk membetulkan kran wudhu di toilet gku lt 3, soalnya kemarin kran nya bocor;Bagian Logistik dan Aset
saya mau komplain mengeanai kursi perkuliahan di gedung A masih banyak yang miring dan tidak layak untuk di duduki, mohon segera diatasi;Bagian Logistik dan Aset
assalamualaikum wr wb, saya ardhi mahasiswa FIK angkatan 2018, saya menyayangkan sekali mengenai banyaknya meja yang kotor oleh coret2 an di gedung tokong nanas lt. 6, mohon agar bisa di tangani oleh ihak logistik dan aset, terimakasih;Bagian Logistik dan Aset
saya naufal dari d3 telekomunikasi, itu projektor di gku kabelnya error, jadi warna yang keluar tidak sesuai;Bagian Logistik dan Aset
flush toilet sama kran air bocor di fik lantai 1;Bagian Logistik dan Aset
assalamualaikum wr wb, saya vidya mahasiswa dari mahasiswi kriya tekstil mode 2017, saya merasa ruang pola yang di IK1.01.04 terlalu kecil, sehingga mempengaruhi saya dalam membuat pola;Bagian Logistik dan Aset
saya harap supaya pihak telyu lebih tanggap lagi dan lebih peka lingkungan untuk logistik dan aset bila ada masalah atau kerusakan, jadi tidak harus menunggu ada laporan keluhan dari mahasiswa/dosen baru diperbaiki;Bagian Logistik dan Aset
Maaf tolong ini kerusakan di ku1.02.14 di tindaklanjuti, karena mengganggu proses perkuliahan, terimakasih;Bagian Logistik dan Aset
Maaf sebelumnya, tolong supaya aktif memperbaiki atau mengganti sarana dan prasarana yg ada atau yang telah rusak, jangan sampe nunggu dulu laporan baru bergerak. Terimakasih;Bagian Logistik dan Aset
tolong itu ada beberapa kelas di gku yang engsel jendela nya sudah rusak, sehingga jendela nya tidak bisa dibuka lebar;Bagian Logistik dan Aset
Di FEB ada beberapa kursi yg tidak layak untuk dipakai, jadi menghambat dalam perkuliahan.;Bagian Logistik dan Aset
Mohon untuk memperbaiki semua infocus dikelas, karena masih banyak yg rusak, apalgi di ku1;Bagian Logistik dan Aset
Tolong agar tidak slow respon dalam menanggapi keluhan/ kerusakan logistik dan aset;Bagian Logistik dan Aset
Sejauh ini fasilitas layanan logistik dan aset dan keuangan sudah cukup baik. Namun, proses publikasi dan sosialisaai tata cara prosedur penggunaan layanan tersebut masih kurang dan masih banyak mahasiswa yg belum mengetahui hal itu.;Bagian Logistik dan Aset
banyak flush di toilet gku yg sudah rusak, dan itu semprotan air nya tidak mengeluarkan air;Bagian Logistik dan Aset
Layan logistik dan aset masih banyak yang diperbaiki terkadang fasilitas yang mulai rapuh tidak segera d perbaiki;Bagian Logistik dan Aset
Tolong itu kipas angin di gku menurut saya bersuara, dan suaranya itu mengganggu proses mendengar perkuliahan di kelas;Bagian Logistik dan Aset
Ruang kelas yg terkadamg proyektor dan ac mati atau tidak dingin;Bagian Logistik dan Aset
Banyak AC di FIT yang mati;Bagian Logistik dan Aset
Jalan nya di perbaiki total baik area kampus maupun jalan menuju kampus;Bagian Logistik dan Aset
Parkiran FIK rusak parah, banyak lubang besar. Parkiran gku panas, hujan pun kehujanan motornya (kasian), jalannya juga rusak, alur parkir ga beraturan jadi kadang-kadang motornya susah keluar;Bagian Logistik dan Aset
tolong itu toilet di gku sudah banyak yg kotor dan tidak terurus;Bagian Logistik dan Aset
tolong ini saya sudah 2x saya kuliah di ku1.03.15 scanner absensi nya tidak berfungsi;Bagian Logistik dan Aset
mohon kepada bagian logistik dan aset agar memperbaharui kursi2 kelas di gedung A karena banyak yg sudah rusak dan reyot, terimakasih;Bagian Logistik dan Aset
selamat siang saya mau menyampaikan keluhan mengenai banyaknya kursi duduk di sekitar lorong2 gedung N yang sudah rusak, mohon segera diatasi;Bagian Logistik dan Aset
selamat siang, saya mau menyampaikan bahwa kursi dosen di gku ku3.06.02 kemarin sudah rusak, akan patah, mohon diperbaikiâ€¦;Bagian Logistik dan Aset
mohon kepada tim logistik dan aset gku, agar menyediakan sandal yg cukup untuk berwudu, karena kemarin saya lihat sandalnya hanya ada sedikit;Bagian Logistik dan Aset
saya mau menyampaikan saja sebelum terlambat, itu tralis2 besi yang ada di sebelah toilet di GKU sudah banyak yg karatan dan rapuh, mohon ditindaklanjuti.;Bagian Logistik dan Aset
mohon agar dipasang stiker pananda barisan bagi yg akan naik tangga, dan barisan bagi yg akan turun tangga, karena banyak stiker2 tersebut yg sudah hilang;Bagian Logistik dan Aset
mohon perhatiannya, kemarin teman saya tidak bisa keluar dari kamar mandi gku (terkunci dri dalam) di lantai 3, pengunci pintu nya yg sudah rusak dan karatan;Bagian Logistik dan Aset
mohon disediakan handwash disetiap wastafel di toilet gku;Bagian Logistik dan Aset
kemarin saya menjumpai ada beberapa toilet di gdung A yang tidak memiliki gayung, mohon di tindaklanjuti, terimakasih.;Bagian Logistik dan Aset
saya lihat tembok2 gku khususnya yg d daerah tangga, sudah banyak yg kotor karena goresan2 sepatu;Bagian Logistik dan Aset
mohon itu gagang pintu kelas di ku3.02.22 sudah patah, jadi harus dibuka dari dalam;Bagian Logistik dan Aset
tolong itu RFID di ku3.04.02 suka bermasalah, sehingga menghambat proses presensi, terimaksih;Bagian Logistik dan Aset
remote infocus di ku3.03.03 hilang tidak tahu kemana;Bagian Logistik dan Aset
kabel VGA di gku banyak yg bermasalah, kadang harus di ganjel agar bisa berfungsi, mohon bantuannya;Bagian Logistik dan Aset
tolong disediakan sambungan HDMI, karena dosen saya laptopnya tidak ada colokan VGA nya;Bagian Logistik dan Aset
mohon untuk ditindaklanjuti, di gedung A banyak sekali kursi yg sudah tidak layak pakai, yg meja nya sudah lepas, meja nya miring, dll;Bagian Logistik dan Aset
mohon disediakan hand dryer di setiap wastafel GKU;Bagian Logistik dan Aset
tolong agar di cek, apakah setiap alat pemadam api di tiap lantai masih berfungsi dengan baik atau tidak? Untuk mencegah hal2 yg tidak diinginkan;Bagian Logistik dan Aset
tolong sediakan booth tempat barang2 hilang, agar mudah mencari nya;Bagian Logistik dan Aset
"Mohon kepada petugas dapat mengecek secara berkala kabel proyektor yang sudah kurang layak, agar tidak buram saat digunakan perkuliahan. Kejelasan layar sangat membantu perkuliahan, terutama mahasiswa.  ; Terimakasih.";Bagian Logistik dan Aset
menurut saya perlu diadakan booth atau tempat pelaporan logistik dan aset yg onsite, jadi jika menemui sebuah masalah mahasiswa bisa langsung melapor tanpa harus melapor lewat igracias;Bagian Logistik dan Aset
tolong fasilitas disetiap gedung itu disamakan, karena kami juga sama2 membayar bpp tiap semesternya;Bagian Logistik dan Aset
Semasa kuliah yang mungkin menjadi keluhan adalah tentang fasilitas di area telkom seperti jalan yang banyak berlobang dan bergelombang, suka banjir, tempat parkir yang terkadang suka penuh, dan toilet yang sering kekurangan air. Semoga hal tersebut bisa diperbaiki secara menyeluruh tidak hanya di satu tempat saja;Bagian Logistik dan Aset
Dipertimbangkan lagi jika pihak kampus akan diadakan kegiatan tes CPNS dengan memberikan lahan parkir yang memadai serta teguran kepada pengunjung agar tidak membuang sampah sembarangan dengan menugaskan security yang selalu standby;Bagian Logistik dan Aset
lapangan parkir gku tolong diperluas lagi dan jalannya dibenerin, banyak yg bolong;Bagian Logistik dan Aset
Di telkom kebanyakan kantin di dalam kawasan kampus mematok harga yang cukup tinggi. Semoga bisa di turunkan. Agar kesejahteraan mahasiswa bertambah. ;Bagian Logistik dan Aset
"Sudah cukup sejahtera namun seperti saya mahasiswa FKB jalan menuju parkiran jelek
Sudah ditambal tpi berlubang lagi dan semakin dalam. Berbahaya sekali jika hujan krn tertutup air ";Bagian Logistik dan Aset
Keluhannya ada pada harga makanan di kantin yang masih terlalu mahal,masukannya sering diadain promo untuk mahasiswa;Bagian Logistik dan Aset
kemaren saya parkir di parkiran gedung N, dan saya memakai helm, helm tersebut saya taruh di motor. tetapi pas saya pulang, helm tersebut sudah tidak ada dicuri orang. mohon untuk penjaga atau satpam yg bertugas untuk menjaga parkiran untuk selalu memerhatikan area parkir. karna tempatnya terbuka. terimakasih, hal ini sebagai pembelajaran untuk para mahasiswa dan satpam di area parkir;Bagian Logistik dan Aset
tolong semua fasilitas mohon untuk dibetulkan, terutama jalan. karena masih banyak jalan atau pun parkiran penuh dan yang berlubang, hal itu demi kesejahteraan mahasiswanya sendiri;Bagian Logistik dan Aset
mohon untuk fasilitas semua gedung itu disamakan, jangan dibeda2 karna kamri bayar setiap semester;Bagian Logistik dan Aset
parkiran penuh dengan yang tes cpns, bagaimana saya bisa parkir??;Bagian Logistik dan Aset
sampah berserakan dimana2, ulah para peserta tes cpns. mohon untuk hal tersebut kampus lebih tegas lagi kepada para pesertanya;Bagian Logistik dan Aset
tolong kebersihan dijaga terus, mulai maraknya buang sampah sembarangan;Bagian Logistik dan Aset
tolong pisahkan dong, mana pakiran untuk tes cpns dan mana parkiran untuk mahasiswa. jangan dicampur, demi kenyamanan mahasiswa;Bagian Logistik dan Aset
kampus jadi kotor ketika ada yang tes cpns;Bagian Logistik dan Aset
kemaren banyak sekali mahasiswa yang mengeluh ketika adannya tes cpns, mahasiswa jadi kesulitan untuk akses parkiran. karena banyak parkiran yg dipakai untuk mobil/motor peserta cpns;Bagian Logistik dan Aset
mohon untuk parkiran motor agar ditata ulang, jangan dibiarkan dimana saja. satpam harus gerak, kebanyakan stpam hanya diam ;Bagian Logistik dan Aset
;Bagian Logistik dan Aset
;Bagian Logistik dan Aset
;Bagian Logistik dan Aset
;Bagian Logistik dan Aset
;Bagian Logistik dan Aset
;Bagian Logistik dan Aset
Untuk Pengelola Asrama,Tolong untuk masalah air harap lebih diperhatikan.Terutama masalah cacing yg ada di air...apakah pemecahannya hanya dengan menyalakan kran air terus menerus ?Terimakasih;Pengembangan Karakter dan Kegiatan Asrama
"Air mati hari ini sejak pagi Asrama Putri 
 gedung B.
 Tolong ada solusi dan tindakan segera";Pengembangan Karakter dan Kegiatan Asrama
tolong air di asrama dibersihin lagi;Pengembangan Karakter dan Kegiatan Asrama
"assalamualaikum wr.wb
untuk bapa ibu yang terhormat,saya merasa asrama sinyalnya jelek mohon router di ganti sebaik ROG mudah mudahan masukan saya di terima karena tugas tertunda oleh gangguan sinyal yang kurang baik
terima kasih";Pengembangan Karakter dan Kegiatan Asrama
"Selamat malam, ;
Saya udah melunasi semua biaya pendaftran termasuk biaya asrama, tapi kenapa waktu saya cek di info kamar asrama informasi kamar saya tidak muncul, padahal sebelumnya saya sudah memiliki kamar asrama. Saya tidak pernah mengajukan pengunduran diri dari asrama. ;
Mohon BantuannyaTerima Kasih";Pengembangan Karakter dan Kegiatan Asrama
apakah asrama bisa dipakai untuk orang tua? selama kegiatan wisuda?kalo bisa saya hubungin kemana ya??;Pengembangan Karakter dan Kegiatan Asrama
saya ingin menambah masa tinggal saya di asrama, apakah bisa??;Pengembangan Karakter dan Kegiatan Asrama
kemaren saya sudah bayar asrama, tapi tidak terdaftar di asrama gedung tersebut. Mohon untuk dibetulkan;Pengembangan Karakter dan Kegiatan Asrama
asrama saya bermasalah, ko udh bayar tapi tidak terdftar ya?;Pengembangan Karakter dan Kegiatan Asrama
Saya penghuni asrama banyak mahasiswa yang masih melanggar aturan yang ada di asrama sehingga menganggu ketenangan mahasiswa lainnya. Saya mohon untuk peraturan yang ada di asrama untuk bisa di perketat lagi agar supaya dalam asrama saling nyaman satu sama lain Terimakasih.;Pengembangan Karakter dan Kegiatan Asrama
asrama yang kosong bisa sebagai penginapan untuk wisuda ga ya?? kalo bisa saya hubungin kemana ya??;Pengembangan Karakter dan Kegiatan Asrama
asrama saya habis, apakah bisa diperpanjang untuk masa asramanya?;Pengembangan Karakter dan Kegiatan Asrama
kemaren saya sudah bayar asrama, tapi mungkin ada kesalahan. saya tidak terdaftar di gedung asrama manapun;Pengembangan Karakter dan Kegiatan Asrama
tolong demi kesejahteraan bersama, ko air di asrama hampir semua gedung keluhannya sama yaitu airnya kotor banget. kalo bisa ada bagian yg ngebersihin 1bulan sekali, terimakasih ;Pengembangan Karakter dan Kegiatan Asrama
kemaren saya sudah mendapatkan kamar dan gedung asrama. tetapi beberapa hari kemuadian ketika saya cek lagi kamar dan asrama tersebut menghilang, kenapa yaa??;Pengembangan Karakter dan Kegiatan Asrama
apakah bisa diganti ga asrama gedung dan kamarnya? saya pengen pindah;Pengembangan Karakter dan Kegiatan Asrama
mohon untuk penjaga gedung 7, pak jangan galak2 saya kemaren kena omel padahal cuman salah naruh barang saja.;Pengembangan Karakter dan Kegiatan Asrama
apakah saya boleh bawa menginap teman dari luar ke asrama?? ;Pengembangan Karakter dan Kegiatan Asrama
kemaren saya kena marah satpam penjaga gerbang asrama putra, saya pualng sudah lebih dari jam yg ditentukan dikarenakan rapat yang sampe larut malam. padahal ada surat, tetapi saya alah dibukanya lama. mohon untuk para penjaga satpam, saya ada surat mohon untuk diijinkan masuk. karena saya bsoknya masuk pagi;Pengembangan Karakter dan Kegiatan Asrama
satpam depan asrama bikin rese, saya harus nunggu sampe 2jam untuk membukakan pintu asrama;Pengembangan Karakter dan Kegiatan Asrama
saya kemaren sudah bayar semua biaya termasuk asrama, dan saya sudah mendapatkan kamr dan gedung. tetapi beberapa hari kemudian saya mengecek, kamr asrama tersebut gaada. aneh, saya tidak pernah mengajukan pengunduran diri diasrama. terimakasih;Pengembangan Karakter dan Kegiatan Asrama
info kamar asrama tidak muncul, padahal saya sudah membayarnya;Pengembangan Karakter dan Kegiatan Asrama
saya ingin tinggal diasrama lagi, apakah bisa?? ;Pengembangan Karakter dan Kegiatan Asrama
SR di asrama saya judes banget;Pengembangan Karakter dan Kegiatan Asrama
saya kena omel satpam padahal saya ada surat ijin untuk masuk asrama larut malam;Pengembangan Karakter dan Kegiatan Asrama
tolong keamanan di asrama ditingkatkan lagi, kalo perlu dikasih cctv;Pengembangan Karakter dan Kegiatan Asrama
asrama lebih baik lagi kalo di tumbuhi banyak pohon, agar tidak terlalu panas pada siang hari ;Pengembangan Karakter dan Kegiatan Asrama
kamar mandi asrama lebih diperhatikan lagi karena terlalu kecil dan sangat tidak nyaman;Pengembangan Karakter dan Kegiatan Asrama
Apakah saya bisa masuk asrama lagi di tahun kedua. tolong penjelasannya;Pengembangan Karakter dan Kegiatan Asrama
toilet asrama jorok banget, tolong diperbaiki fasilitasnya;Pengembangan Karakter dan Kegiatan Asrama
wifi di asrama sangat lemot sehingga menggangu proses belajar saya;Pengembangan Karakter dan Kegiatan Asrama
air di asrama sering mati dan kotor banget. tolong di perbaiki karena sudah beberapa kali air mati dan keluarnya kotor;Pengembangan Karakter dan Kegiatan Asrama
saya ga dibolehin masuk sama satpam padahal saya udah bawa surat dan sudah izin sebelumnya;Pengembangan Karakter dan Kegiatan Asrama
kantin asrama harganya tidak sesuai dengan kantong mahasiswa, masih jauh lebih murah makanan di luar telkom;Pengembangan Karakter dan Kegiatan Asrama
apa asrama bisa dipakai untuk penginapan orang tua saya saat wisuda. tolong jawabannya segera;Pengembangan Karakter dan Kegiatan Asrama
toilet asrama terlalu kecil dan airnya sering mati;Pengembangan Karakter dan Kegiatan Asrama
wifi di gedung 7 sering mati dan kamar saya tidak dapat sinyal ;Pengembangan Karakter dan Kegiatan Asrama
tolong air di asrama di bersihin lagi karena sering keluar cacing dan airnya kotor ;Pengembangan Karakter dan Kegiatan Asrama
helm saya di parkiran asrama hilang. mohon ditingkatkan lagi keamanannya terutama di parkiran;Pengembangan Karakter dan Kegiatan Asrama
saya tidak dapat kamar di asrama padahal sudah bayar. mohon penjelasannya;Pengembangan Karakter dan Kegiatan Asrama
apakah saya bisa menetap di asrama lagi setelah tahun pertama;Pengembangan Karakter dan Kegiatan Asrama
toilet di asrama sangat kotor dan showernya sudah karatan, mungkin bisa diganti dengan yg baru;Pengembangan Karakter dan Kegiatan Asrama
wifi di asrama lemot banget apalagi saat malam hari sehingga menggangu proses belajar saya;Pengembangan Karakter dan Kegiatan Asrama
sering kali air mati saat pagi hari dan ketika nyala air yang keluar kotor, tolong diperbaiki lagi fasilitasnya;Pengembangan Karakter dan Kegiatan Asrama
apakah saya bisa membawa teman untuk menginap di asrama, kebetulan satu teman saya keluar dari asrama;Pengembangan Karakter dan Kegiatan Asrama
saya sudah membayar asrama tapi tidak muncul nomor kamar saya;Pengembangan Karakter dan Kegiatan Asrama
apakah saya bisa menambah masa asrama, dan jika bisa apa saja persyaratannya;Pengembangan Karakter dan Kegiatan Asrama
apa saja persyaratan untuk menjadi SR di asrama, saya ingin mendaftar;Pengembangan Karakter dan Kegiatan Asrama
asrama bisa ditumbuhi pohon lebih banyak lagi agar terasa sejuk dan tidak terlalu panas saat siang hari;Pengembangan Karakter dan Kegiatan Asrama
mengapa dosen wali saya jarang memberi info2 mengenahi hal2 seperti beasiswa, lomba dll. Apakah memang tidak ada atau bagaimana;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Selamat pagi, ;
Saya mendapatkan beasiswa prestasi dan sudah memberikan berkas yang di perintahkan oleh Kemahasiswaaan Tel-U di Line, namun saat saya ingin membayar mengapa yang di potong malah BPP semester lalu ya, semester lalu pun saya membayar full karena tidak ada potongan.
Terimakasih mohon segera di proses.";pengelolaan kegiatan dan kesejahteraan mahasiswa
saya bima dari s1 TT 2018, kenapa ya informasi beasiswa telkom terasa kurang ?;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya chandra dari d3 telekomunikasi, saya mendapatkan beasiswa OPES dari YPT, tapi pernah ada yang tidak ke input oleh sistem, sehingga saya harus mengurus sendiri pencairan beasiswa nya;pengelolaan kegiatan dan kesejahteraan mahasiswa
saya ryan mahasiswa teknik industri 2016, saya menggunakan beasiswa jpu, tetapi tidak hanya 1x saya mengalami keterlambatan pencairan beasiswa, jadi mepet dengan  registrasi matkul;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Selamat pagi,
Saya Andika Tegar Setiawan penerima beasiswa internal JPPAU ingin melaporkan sekaligus komplain berkaitan dengan beasiswa yang saya terima. Sesuai dengan perjanjian sebelumnya, jika IP semester saya memenuhi syarat dan ketentuan saya akan mendapatkan potongan BPP, IP semester yang saya peroleh 3.53, sedangkan pada sistem igracias jumlah BPP masih terhitung jumlah BPP normal, dan ini tidak sesuai dengan perjanjian sebelumnya dimana jika pada batas BPP tertentu saya akan memperoleh potongan BPP. Dikarenakan jumlah BPP belum merupakan hasil potongan saya belum bisa melakukan pembayaran dan registrasi pun terhambat. Saya mohon untuk segera memproses dan menginformasikan berapa BPP yang harus saya bayarkan demi kelancaran saya dalam registrasi di semester ini.
Terimakasih.";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Selamat Sore, bersama ini saya Bagas Fadillah Islamay (1103181171) S1 Sistem Komputer, ingin memberikan komplain terkait beasiswa yang saya terima saat awal penerimaan mahasiswa baru. Pada surat keterangan penerimaan tertera bahwa saya adalah penerima beasiswa JPU, sementara pada tab ""Pembayaran""di iGracias beasiswa saya tertulis JPPAU. Hal ini menimbulkan permasalahan karena pembayaran semester berikutnya untuk JPU dilihat dari IPK saya, sementara JPPAU bayar full. Saya juga sudah melakukan komunikasi dengan bagian admisi namun masih ditunggu konfirmasinya. Dampaknya, hal ini memengaruhi proses KRS saya untuk semester depan, terlebih lagi juga orang tua saya menunggu status untuk masalah pembayaran ini. Mohon sekiranya hal ini terus dicari jalan keluarnya, mohon maaf apabila terdapat salah kata dan mengganggu waktunya, Selamat Sore. ;";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Selamat pagi,
Saya ingin bertanya mengenai beasiswa yang saya miliki. Saya mendapatkan beasiswa OSC, yaitu potongan biaya kuliah sebesar 100 . Pada laman pembayaran telah muncul tagihan pembayaran BPP semester depan tanpa ada potongan. ; Apa yang harus saya lakukan selanjutnya? Apa saya harus melakukan klaim atau sejenisnya agar status di laman pembayaran menjadi lunas?
Terimakasih.";pengelolaan kegiatan dan kesejahteraan mahasiswa
"Mohon bantuan cek data beasiswa saya, karena semester ini IPK saya 3.42 tapi Beasiswa Nol.
 ;
Terima kasih";pengelolaan kegiatan dan kesejahteraan mahasiswa
Assalamualaikum ,saya jurusan d3 teknik telekomunikasi , ingin menyampaikan komplen untuk pembayaran regitrasi semester ganjil TA 2018/2019 menunjukkan nominal yang salah. NIM saya 6705160009 Saya pemegang beasiswa The Best 3 dan ip semester terakhir ini masih di atas 3.5.   Berikut ini saya cantum kan bukti yang mungkin dapat membantu. Terima kasih atas perhatian dan mohon bantuan .;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Salam,
 ;
Saya mahasiswa FEB tahun 2013 prodi MBTI. Saya sedang menyusun skripsi bab 4 dan 5, namun skripsi tsb sepertinya tidak akan selesai pada saat pendaftaraan sidang bulan Januari 2017. Saya hendak meminta keringanan biaya untuk semester selanjutnya. apakah bisa? apa yang bisa saya lakukan untuk dapat keringanan? saya bersedia untuk part time di layanan mahasiswa di Tel-U jika boleh. saya lakukan ini karena keluarga saya tidak ada biaya untuk membayar semester selanjutnya karena sistemnya masih paket senilai Rp. 6.650.000, namun yang saya butuhkan hanya skripsi sejumlah 4 sks dengan nilai Rp. 1.000.000 jika dibayar per sks. saya telah mengajukan beasiswa berkali-kali ke bagian student affairs namun belum ada yang pernah menghubungi saya. harap keluhan ini dibuka oleh yang berwenang dan segera ditindaklanjuti. sekian, terima kasih. ;";pengelolaan kegiatan dan kesejahteraan mahasiswa
selamat siang, saya nova mahasiswa mbti 2016, saya mendapat beasiswa the best three, tetapi di semester ini kenapa pencairan beasiswa nya terasa telat ya? Dan mendekati masa regist kuliah ?;pengelolaan kegiatan dan kesejahteraan mahasiswa
"Assalamualaikum, selamat siang pak / bu, saya mau nanya perihal beasiswa prestasi yang masuk ke pembayaran semester yang lalu, padahal untuk semester lalu saya sudah bayar bpp dengan ; tagihan normal tanpa potongan beasiswa, dan saat saya mau bayar bpp untuk semester ini tagihan ; tetap normal juga (tanpa potongan beasiswa). Itu gimana ya? ;
Terimakasih";pengelolaan kegiatan dan kesejahteraan mahasiswa
tolong di cek nama saya, mengapa ip saya memenuhi kriteria beasiswa tetapi di igraciasnya masih tidak ada notif pemberitahuan tentang beasiswa yang saya dapat, mohon ditindaklanjuti;pengelolaan kegiatan dan kesejahteraan mahasiswa
mohon maaf sebelumnya, saya sebagai penerima beasiswa jpu mahasiswa angkatan 2017 merasa pencairan beasiswa jpu akhir2 ini selalu mepet dengan registrrasi semester baru;pengelolaan kegiatan dan kesejahteraan mahasiswa
mengapa di telkom tidak ada beasiswa untuk mahasiswa yang kurang mampu ?;pengelolaan kegiatan dan kesejahteraan mahasiswa
