keluhan;bagian
"Assalamu'alaykum
Terkait dengan akun 365 yang di berikan ileh Telkom University, apakah saya dapat diberikan informasi mengenai cara penggunaan dan pengaktivan akun tersebut.
 ;
Terimakasih
Yudha Viki Alvionata - S2 Informatikan Tel - U (2301171005";RISET DAN LAYANAN TEKNOLOGI INFORMASI
"Saya tidak bisa input iGracias bagian yg PPM untuk skema Publikasi Ilmiah 2018
 ;";RISET DAN LAYANAN TEKNOLOGI INFORMASI
email SSO tidak valid;RISET DAN LAYANAN TEKNOLOGI INFORMASI
"Assalamualaikum..
Akun igracias saya tidak dapat login tune di wifi telkomuniversity";RISET DAN LAYANAN TEKNOLOGI INFORMASI
"kenapa saya tidak bisa aktivasi microsoft 365? padahal jaringan internet saya baik"" saja";RISET DAN LAYANAN TEKNOLOGI INFORMASI
"Punten,Untuk kepentingan pembuatan google classroom mata kuliah saya, mau minta dikrimkan daftar email students.telkomuniversity utk mahasiswa kelas saya, Ecommerce MB39-05 dan MB39-02
Kode dosen KKS, FEB, MBTI. ;
Nuhun";RISET DAN LAYANAN TEKNOLOGI INFORMASI
"IGracias mobile saya tidak dapat masuk menggunakan username dan password. Tetap melalui IGracias diinternet dapat masuk
Mohon bantuannya";RISET DAN LAYANAN TEKNOLOGI INFORMASI
"Ada masalah dengan parents login igracias orang tua saya padahal sudah memasukkan username dan password dengan benar ;";RISET DAN LAYANAN TEKNOLOGI INFORMASI
Lisensi Serial Number untuk aplikasi office pendukung seperti microsoft office;RISET DAN LAYANAN TEKNOLOGI INFORMASI
Tidak bisa login tune;RISET DAN LAYANAN TEKNOLOGI INFORMASI
"Saya mau menanya,kenapa ya foto untuk igracias saya tidak muncul?sehingga untuk print kartu ujian saya tidak ada fotonya,padahal waktu awal-awal daftar bisa dan foto selalu ada,normal-normal aja
Terimakasih";RISET DAN LAYANAN TEKNOLOGI INFORMASI
"selamat sore , saya mau mintal tolong aktifasiin offiec 365 punya saya , dikarena kan offiec di akun saya belum di aktifkan , jadi saya mitak tolong kepada pihak igrasian sso untuk mengaktifikasi offiec 356 di akun saya ;";RISET DAN LAYANAN TEKNOLOGI INFORMASI
mohon maaf akun igracias saya tidak bisa dibuka;RISET DAN LAYANAN TEKNOLOGI INFORMASI
bagaimana cara masuk igracias ketika saya lupa password akun tersebut;RISET DAN LAYANAN TEKNOLOGI INFORMASI
mohon untuk mempermudah untuk melakukan keluhan dan masukan pada igracias;RISET DAN LAYANAN TEKNOLOGI INFORMASI
saya tidak bisa memasukin akun igracias padahal akun saya benar;RISET DAN LAYANAN TEKNOLOGI INFORMASI
saya mau drop mata kuliah bagaimana caranya?;RISET DAN LAYANAN TEKNOLOGI INFORMASI
tolong igracias diperbarui lagi dong tampilannya;RISET DAN LAYANAN TEKNOLOGI INFORMASI
"Maaf sebelumnya, saya tahu kalau komplain wifi itu bukan disini tapi ini menyangkut kesejahteraan penghuni asrama gedung 6.
 ;
Wifi.id nya sering mati pada saat siang hari dan baru hidup pada pukul 9 malam ini akan sangat mengganggu pada saat mengerjakan tugas ataupun mencari referensi tugas kuliah. diharap bapak/ibu berkenan untuk meninjau kembali wifi yang ada digedung 6 terimakasih";RISET DAN LAYANAN TEKNOLOGI INFORMASI
"Maaf sebelumnya, saya tahu kalau komplain wifi itu bukan disini tapi ini menyangkut kesejahteraan penghuni asrama gedung 6.
 ;
Wifi.id nya sering mati pada saat siang hari dan baru hidup pada pukul 9 malam ini akan sangat mengganggu pada saat mengerjakan tugas ataupun mencari referensi tugas kuliah. diharap bapak/ibu berkenan untuk meninjau kembali wifi yang ada digedung 6 terimakasih";RISET DAN LAYANAN TEKNOLOGI INFORMASI
"Maaf sebelumnya, saya tahu kalau komplain wifi itu bukan disini tapi ini menyangkut kesejahteraan penghuni asrama gedung 6.
 ;
Wifi.id nya sering mati pada saat siang hari dan baru hidup pada pukul 9 malam ini akan sangat mengganggu pada saat mengerjakan tugas ataupun mencari referensi tugas kuliah. diharap bapak/ibu berkenan untuk meninjau kembali wifi yang ada digedung 6 terimakasih";RISET DAN LAYANAN TEKNOLOGI INFORMASI
"Maaf sebelumnya, saya tahu kalau komplain wifi itu bukan disini tapi ini menyangkut kesejahteraan penghuni asrama gedung 6.
 ;
Wifi.id nya sering mati pada saat siang hari dan baru hidup pada pukul 9 malam ini akan sangat mengganggu pada saat mengerjakan tugas ataupun mencari referensi tugas kuliah. diharap bapak/ibu berkenan untuk meninjau kembali wifi yang ada digedung 6 terimakasih";RISET DAN LAYANAN TEKNOLOGI INFORMASI
"Assalamualaikum wr. wb.
Selamat pagi. Nama saya Muhammad Hariz (1301183357)
Ini terkait dengan 365, jadi saya sudah sign in sesuai akun sso gracias dan ditambahkan @365.telkomuniversity.ac.id. Sign in-nya memang sukses, tapi dia butuh diaktivasi.
Bolehkah saya meminta product keynya? Terima kasih sebelumnya
Wassalamualaikum wr.wb.
*Maaf jika kategori layanan dan layanan yang saya pilih itu salah";RISET DAN LAYANAN TEKNOLOGI INFORMASI
Masih banyak yang acuh tak acuh terhadap lingkungan,, khusunya parkiran, plis atuh d tel u teh kebanyakan pake motor, itu parkiran motor d luasin lagi;BAGIAN LOGISTIK DAN ASET
"Sekarang telah berjalan pembangunan 
 ATM center, saya selaku mahasiswa 
 mengharapkan diadakan ATM Mandiri 
 Syariah, sekian terima kasih";BAGIAN LOGISTIK DAN ASET
Satpam kalau ngamanin suatu barang kadang minta dibayar;BAGIAN LOGISTIK DAN ASET
satpam di parkiran MSU judes sekali;BAGIAN LOGISTIK DAN ASET
saya mau tanya, saya waktu itu terkunci di lab fakultas informatika dan saya sudah mencoba mencari satpam untuk membukakan pintu nya tetapi tidak ada satpam disekitar gedung fif, mohon untuk ditingkatkan penyebaran satpam terutama di malam hari, agar hal seperti ini tidak terjadi lagi. terimakasih;BAGIAN LOGISTIK DAN ASET
Mohon untuk disesuaikan harga makanan di kantin dengan standard mahasiswa, bukan standard harga orang tua, dan selanjutnya evaluasi kesehatan dan kebersihan makanan, guna kesehatan anak-anak;BAGIAN LOGISTIK DAN ASET
tolong agar lahan parkir diperluas lagi;BAGIAN LOGISTIK DAN ASET
toilet di gku banyak yang tidak bisa dipakai lagi;BAGIAN LOGISTIK DAN ASET
kipas angin di gku banyak yang sudah mati;BAGIAN LOGISTIK DAN ASET
lahan parkir gku sangat sempit dan jalannya banyak yang rusak;BAGIAN LOGISTIK DAN ASET
selamat siang, maaf mengganggu saya ingin menanyakan perihal kabel projektor yang sudah mulai sulit digunakan di gedung tokong nanas ruang 3 lantai 6, mohon ada tindak lanjut dari bagian logistik dan aset terimakasih.;BAGIAN LOGISTIK DAN ASET
selamat siang saya ingin komplain mengapa di gdung A dan B masih menggunakan kipas angin? Tidak menggunakan AC seperti fakultas depan ? Padahal kita sama2 bayar bpp;BAGIAN LOGISTIK DAN ASET
"selamat siang, maaf sebelumnya. Mengapa saya kira dengan harga bpp yang tiap semester nya terbilang ""mahal"" itu fasilitas yang diberikan telyu kurang berkelas? Katanya ingin menjadi world class university";BAGIAN LOGISTIK DAN ASET
Ruangan kelas belum memadai, terutama untuk fakultas teknik, tidak di samaratakan dengan fakultas lain, padahal kita bayar bpp nya sama;BAGIAN LOGISTIK DAN ASET
Sediain tempat buat kalo ada barang yang ilang jadi tau harus dikemanain dan harus nyari dimana.;BAGIAN LOGISTIK DAN ASET
Kalau bisa semua ruangan kelas yang ada di gku diberi fasilitas penutup jendela dan agak kedap suara, dan untuk di fik sebaiknya disediakan studio yang memadai dan layak pakai untuk setiap jurusan;BAGIAN LOGISTIK DAN ASET
Ruang pola FIK terlalu kecil sehingga tidak ada cukup ruang bagi mahasiswa untuk mengerjakan tugas secara efektif;BAGIAN LOGISTIK DAN ASET
Pemilihan materialnya (meja kursi) kualitasnya kurang bagus kurang awet dan gampang rusak, apabila ada fasilitas yang kurang layak agar segera diganti, dan membuat peraturan tegas tentang menjaga fasilitas kampus;BAGIAN LOGISTIK DAN ASET
GKU tolong diberi AC;BAGIAN LOGISTIK DAN ASET
Tolong ada tempat untuk menyimpan helm di parkiran FIK dan GKU;BAGIAN LOGISTIK DAN ASET
Untuk mengganti fasilitas yang memang sudah tidak layak, seperti bangku kursi, khusunya di fik;BAGIAN LOGISTIK DAN ASET
perbanyak lagi bus tayo telyu agar mahasiswa yang telat dan fakultas nya jauh bisa memanfaatkan itu;BAGIAN LOGISTIK DAN ASET
di gedung A banyak pintu toilet yg udah rusak, tolong diperbaiki;BAGIAN LOGISTIK DAN ASET
mengapa di saya rasa terdapat perbedaan yg mencolok antara gedung A dan B, baik dari sisi kerapihan dan keindahan, tolong ditindklanjuti;BAGIAN LOGISTIK DAN ASET
saya mau menyampaikan bahwa banyak musholla di gku (mushola yg kecil) banyak yg berdebu karpetnya dan tidak terurus;BAGIAN LOGISTIK DAN ASET
kalau bisa mushola di gedung A diberi karpet yang layak, agar nyaman digunakan solat;BAGIAN LOGISTIK DAN ASET
daripada menggunakan kipas angin yg berisik, mengapa tidak dipasang AC saja di GKU agar suaranya tidak mengganggu proses perkuliahan;BAGIAN LOGISTIK DAN ASET
gku dan gedung A tolong diberi AC, karen kami juga sama2 bayar BPP;BAGIAN LOGISTIK DAN ASET
"selamat pagi, mohon maaf, saya ingin komplain tentang ac di ruangan A2 FIT. Ruangannya itu panas. setiap hari senin siang, kelas saya ada kelas disana. tetapi jalannya perkuliahan tidak kondusif karena kepanasan. Tolong untuk segera diperbaiki acnya. mohon maaf apabila ada perkataan yang tidak berkenan dihati terimakasih ;";BAGIAN LOGISTIK DAN ASET
tisu di kamar mandi fri gaada ;BAGIAN LOGISTIK DAN ASET
Saya kira perlu diadakan akses online yg cepat dan mudah untuk laporan tentang logistik dan aset;BAGIAN LOGISTIK DAN ASET
Kualitas kabel proyektor yang kurang baik.;BAGIAN LOGISTIK DAN ASET
mohon perhatiannya untuk membetulkan kran wudhu di toilet gku lt 3, soalnya kemarin kran nya bocor;BAGIAN LOGISTIK DAN ASET
saya mau komplain mengeanai kursi perkuliahan di gedung A masih banyak yang miring dan tidak layak untuk di duduki, mohon segera diatasi;BAGIAN LOGISTIK DAN ASET
assalamualaikum wr wb, saya ardhi mahasiswa FIK angkatan 2018, saya menyayangkan sekali mengenai banyaknya meja yang kotor oleh coret2 an di gedung tokong nanas lt. 6, mohon agar bisa di tangani oleh ihak logistik dan aset, terimakasih;BAGIAN LOGISTIK DAN ASET
saya naufal dari d3 telekomunikasi, itu projektor di gku kabelnya error, jadi warna yang keluar tidak sesuai;BAGIAN LOGISTIK DAN ASET
flush toilet sama kran air bocor di fik lantai 1;BAGIAN LOGISTIK DAN ASET
assalamualaikum wr wb, saya vidya mahasiswa dari mahasiswi kriya tekstil mode 2017, saya merasa ruang pola yang di IK1.01.04 terlalu kecil, sehingga mempengaruhi saya dalam membuat pola;BAGIAN LOGISTIK DAN ASET
saya harap supaya pihak telyu lebih tanggap lagi dan lebih peka lingkungan untuk logistik dan aset bila ada masalah atau kerusakan, jadi tidak harus menunggu ada laporan keluhan dari mahasiswa/dosen baru diperbaiki;BAGIAN LOGISTIK DAN ASET
Maaf tolong ini kerusakan di ku1.02.14 di tindaklanjuti, karena mengganggu proses perkuliahan, terimakasih;BAGIAN LOGISTIK DAN ASET
Maaf sebelumnya, tolong supaya aktif memperbaiki atau mengganti sarana dan prasarana yg ada atau yang telah rusak, jangan sampe nunggu dulu laporan baru bergerak. Terimakasih;BAGIAN LOGISTIK DAN ASET
tolong itu ada beberapa kelas di gku yang engsel jendela nya sudah rusak, sehingga jendela nya tidak bisa dibuka lebar;BAGIAN LOGISTIK DAN ASET
Di FEB ada beberapa kursi yg tidak layak untuk dipakai, jadi menghambat dalam perkuliahan.;BAGIAN LOGISTIK DAN ASET
Mohon untuk memperbaiki semua infocus dikelas, karena masih banyak yg rusak, apalgi di ku1;BAGIAN LOGISTIK DAN ASET
Tolong agar tidak slow respon dalam menanggapi keluhan/ kerusakan logistik dan aset;BAGIAN LOGISTIK DAN ASET
Sejauh ini fasilitas layanan logistik dan aset dan keuangan sudah cukup baik. Namun, proses publikasi dan sosialisaai tata cara prosedur penggunaan layanan tersebut masih kurang dan masih banyak mahasiswa yg belum mengetahui hal itu.;BAGIAN LOGISTIK DAN ASET
banyak flush di toilet gku yg sudah rusak, dan itu semprotan air nya tidak mengeluarkan air;BAGIAN LOGISTIK DAN ASET
Layan logistik dan aset masih banyak yang diperbaiki terkadang fasilitas yang mulai rapuh tidak segera d perbaiki;BAGIAN LOGISTIK DAN ASET
Tolong itu kipas angin di gku menurut saya bersuara, dan suaranya itu mengganggu proses mendengar perkuliahan di kelas;BAGIAN LOGISTIK DAN ASET
Ruang kelas yg terkadamg proyektor dan ac mati atau tidak dingin;BAGIAN LOGISTIK DAN ASET
Banyak AC di FIT yang mati;BAGIAN LOGISTIK DAN ASET
Jalan nya di perbaiki total baik area kampus maupun jalan menuju kampus;BAGIAN LOGISTIK DAN ASET
Parkiran FIK rusak parah, banyak lubang besar. Parkiran gku panas, hujan pun kehujanan motornya (kasian), jalannya juga rusak, alur parkir ga beraturan jadi kadang-kadang motornya susah keluar;BAGIAN LOGISTIK DAN ASET
tolong itu toilet di gku sudah banyak yg kotor dan tidak terurus;BAGIAN LOGISTIK DAN ASET
tolong ini saya sudah 2x saya kuliah di ku1.03.15 scanner absensi nya tidak berfungsi;BAGIAN LOGISTIK DAN ASET
mohon kepada bagian logistik dan aset agar memperbaharui kursi2 kelas di gedung A karena banyak yg sudah rusak dan reyot, terimakasih;BAGIAN LOGISTIK DAN ASET
selamat siang saya mau menyampaikan keluhan mengenai banyaknya kursi duduk di sekitar lorong2 gedung N yang sudah rusak, mohon segera diatasi;BAGIAN LOGISTIK DAN ASET
selamat siang, saya mau menyampaikan bahwa kursi dosen di gku ku3.06.02 kemarin sudah rusak, akan patah, mohon diperbaiki…;BAGIAN LOGISTIK DAN ASET
mohon kepada tim logistik dan aset gku, agar menyediakan sandal yg cukup untuk berwudu, karena kemarin saya lihat sandalnya hanya ada sedikit;BAGIAN LOGISTIK DAN ASET
saya mau menyampaikan saja sebelum terlambat, itu tralis2 besi yang ada di sebelah toilet di GKU sudah banyak yg karatan dan rapuh, mohon ditindaklanjuti.;BAGIAN LOGISTIK DAN ASET
mohon agar dipasang stiker pananda barisan bagi yg akan naik tangga, dan barisan bagi yg akan turun tangga, karena banyak stiker2 tersebut yg sudah hilang;BAGIAN LOGISTIK DAN ASET
mohon perhatiannya, kemarin teman saya tidak bisa keluar dari kamar mandi gku (terkunci dri dalam) di lantai 3, pengunci pintu nya yg sudah rusak dan karatan;BAGIAN LOGISTIK DAN ASET
mohon disediakan handwash disetiap wastafel di toilet gku;BAGIAN LOGISTIK DAN ASET
kemarin saya menjumpai ada beberapa toilet di gdung A yang tidak memiliki gayung, mohon di tindaklanjuti, terimakasih.;BAGIAN LOGISTIK DAN ASET
saya lihat tembok2 gku khususnya yg d daerah tangga, sudah banyak yg kotor karena goresan2 sepatu;BAGIAN LOGISTIK DAN ASET
mohon itu gagang pintu kelas di ku3.02.22 sudah patah, jadi harus dibuka dari dalam;BAGIAN LOGISTIK DAN ASET
tolong itu RFID di ku3.04.02 suka bermasalah, sehingga menghambat proses presensi, terimaksih;BAGIAN LOGISTIK DAN ASET
remote infocus di ku3.03.03 hilang tidak tahu kemana;BAGIAN LOGISTIK DAN ASET
kabel VGA di gku banyak yg bermasalah, kadang harus di ganjel agar bisa berfungsi, mohon bantuannya;BAGIAN LOGISTIK DAN ASET
tolong disediakan sambungan HDMI, karena dosen saya laptopnya tidak ada colokan VGA nya;BAGIAN LOGISTIK DAN ASET
mohon untuk ditindaklanjuti, di gedung A banyak sekali kursi yg sudah tidak layak pakai, yg meja nya sudah lepas, meja nya miring, dll;BAGIAN LOGISTIK DAN ASET
mohon disediakan hand dryer di setiap wastafel GKU;BAGIAN LOGISTIK DAN ASET
tolong agar di cek, apakah setiap alat pemadam api di tiap lantai masih berfungsi dengan baik atau tidak? Untuk mencegah hal2 yg tidak diinginkan;BAGIAN LOGISTIK DAN ASET
tolong sediakan booth tempat barang2 hilang, agar mudah mencari nya;BAGIAN LOGISTIK DAN ASET
"Mohon kepada petugas dapat mengecek secara berkala kabel proyektor yang sudah kurang layak, agar tidak buram saat digunakan perkuliahan. Kejelasan layar sangat membantu perkuliahan, terutama mahasiswa.  ; Terimakasih.";BAGIAN LOGISTIK DAN ASET
menurut saya perlu diadakan booth atau tempat pelaporan logistik dan aset yg onsite, jadi jika menemui sebuah masalah mahasiswa bisa langsung melapor tanpa harus melapor lewat igracias;BAGIAN LOGISTIK DAN ASET
tolong fasilitas disetiap gedung itu disamakan, karena kami juga sama2 membayar bpp tiap semesternya;BAGIAN LOGISTIK DAN ASET
Semasa kuliah yang mungkin menjadi keluhan adalah tentang fasilitas di area telkom seperti jalan yang banyak berlobang dan bergelombang, suka banjir, tempat parkir yang terkadang suka penuh, dan toilet yang sering kekurangan air. Semoga hal tersebut bisa diperbaiki secara menyeluruh tidak hanya di satu tempat saja;BAGIAN LOGISTIK DAN ASET
Dipertimbangkan lagi jika pihak kampus akan diadakan kegiatan tes CPNS dengan memberikan lahan parkir yang memadai serta teguran kepada pengunjung agar tidak membuang sampah sembarangan dengan menugaskan security yang selalu standby;BAGIAN LOGISTIK DAN ASET
lapangan parkir gku tolong diperluas lagi dan jalannya dibenerin, banyak yg bolong;BAGIAN LOGISTIK DAN ASET
Di telkom kebanyakan kantin di dalam kawasan kampus mematok harga yang cukup tinggi. Semoga bisa di turunkan. Agar kesejahteraan mahasiswa bertambah. ;BAGIAN LOGISTIK DAN ASET
"Sudah cukup sejahtera namun seperti saya mahasiswa FKB jalan menuju parkiran jelek
Sudah ditambal tpi berlubang lagi dan semakin dalam. Berbahaya sekali jika hujan krn tertutup air ";BAGIAN LOGISTIK DAN ASET
Keluhannya ada pada harga makanan di kantin yang masih terlalu mahal,masukannya sering diadain promo untuk mahasiswa;BAGIAN LOGISTIK DAN ASET
kemaren saya parkir di parkiran gedung N, dan saya memakai helm, helm tersebut saya taruh di motor. tetapi pas saya pulang, helm tersebut sudah tidak ada dicuri orang. mohon untuk penjaga atau satpam yg bertugas untuk menjaga parkiran untuk selalu memerhatikan area parkir. karna tempatnya terbuka. terimakasih, hal ini sebagai pembelajaran untuk para mahasiswa dan satpam di area parkir;BAGIAN LOGISTIK DAN ASET
tolong semua fasilitas mohon untuk dibetulkan, terutama jalan. karena masih banyak jalan atau pun parkiran penuh dan yang berlubang, hal itu demi kesejahteraan mahasiswanya sendiri;BAGIAN LOGISTIK DAN ASET
mohon untuk fasilitas semua gedung itu disamakan, jangan dibeda2 karna kamri bayar setiap semester;BAGIAN LOGISTIK DAN ASET
parkiran penuh dengan yang tes cpns, bagaimana saya bisa parkir??;BAGIAN LOGISTIK DAN ASET
sampah berserakan dimana2, ulah para peserta tes cpns. mohon untuk hal tersebut kampus lebih tegas lagi kepada para pesertanya;BAGIAN LOGISTIK DAN ASET
tolong kebersihan dijaga terus, mulai maraknya buang sampah sembarangan;BAGIAN LOGISTIK DAN ASET
tolong pisahkan dong, mana pakiran untuk tes cpns dan mana parkiran untuk mahasiswa. jangan dicampur, demi kenyamanan mahasiswa;BAGIAN LOGISTIK DAN ASET
kampus jadi kotor ketika ada yang tes cpns;BAGIAN LOGISTIK DAN ASET
kemaren banyak sekali mahasiswa yang mengeluh ketika adannya tes cpns, mahasiswa jadi kesulitan untuk akses parkiran. karena banyak parkiran yg dipakai untuk mobil/motor peserta cpns;BAGIAN LOGISTIK DAN ASET
mohon untuk parkiran motor agar ditata ulang, jangan dibiarkan dimana saja. satpam harus gerak, kebanyakan stpam hanya diam ;BAGIAN LOGISTIK DAN ASET
Untuk Pengelola Asrama,Tolong untuk masalah air harap lebih diperhatikan.Terutama masalah cacing yg ada di air...apakah pemecahannya hanya dengan menyalakan kran air terus menerus ?Terimakasih;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
"Air mati hari ini sejak pagi Asrama Putri 
 gedung B.
 Tolong ada solusi dan tindakan segera";PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
tolong air di asrama dibersihin lagi;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
"assalamualaikum wr.wb
untuk bapa ibu yang terhormat,saya merasa asrama sinyalnya jelek mohon router di ganti sebaik ROG mudah mudahan masukan saya di terima karena tugas tertunda oleh gangguan sinyal yang kurang baik
terima kasih";PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
"Selamat malam, ;
Saya udah melunasi semua biaya pendaftran termasuk biaya asrama, tapi kenapa waktu saya cek di info kamar asrama informasi kamar saya tidak muncul, padahal sebelumnya saya sudah memiliki kamar asrama. Saya tidak pernah mengajukan pengunduran diri dari asrama. ;
Mohon BantuannyaTerima Kasih";PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
apakah asrama bisa dipakai untuk orang tua? selama kegiatan wisuda?kalo bisa saya hubungin kemana ya??;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
saya ingin menambah masa tinggal saya di asrama, apakah bisa??;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
kemaren saya sudah bayar asrama, tapi tidak terdaftar di asrama gedung tersebut. Mohon untuk dibetulkan;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
asrama saya bermasalah, ko udh bayar tapi tidak terdftar ya?;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
Saya penghuni asrama banyak mahasiswa yang masih melanggar aturan yang ada di asrama sehingga menganggu ketenangan mahasiswa lainnya. Saya mohon untuk peraturan yang ada di asrama untuk bisa di perketat lagi agar supaya dalam asrama saling nyaman satu sama lain Terimakasih.;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
asrama yang kosong bisa sebagai penginapan untuk wisuda ga ya?? kalo bisa saya hubungin kemana ya??;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
asrama saya habis, apakah bisa diperpanjang untuk masa asramanya?;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
kemaren saya sudah bayar asrama, tapi mungkin ada kesalahan. saya tidak terdaftar di gedung asrama manapun;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
tolong demi kesejahteraan bersama, ko air di asrama hampir semua gedung keluhannya sama yaitu airnya kotor banget. kalo bisa ada bagian yg ngebersihin 1bulan sekali, terimakasih ;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
kemaren saya sudah mendapatkan kamar dan gedung asrama. tetapi beberapa hari kemuadian ketika saya cek lagi kamar dan asrama tersebut menghilang, kenapa yaa??;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
apakah bisa diganti ga asrama gedung dan kamarnya? saya pengen pindah;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
mohon untuk penjaga gedung 7, pak jangan galak2 saya kemaren kena omel padahal cuman salah naruh barang saja.;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
apakah saya boleh bawa menginap teman dari luar ke asrama?? ;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
kemaren saya kena marah satpam penjaga gerbang asrama putra, saya pualng sudah lebih dari jam yg ditentukan dikarenakan rapat yang sampe larut malam. padahal ada surat, tetapi saya alah dibukanya lama. mohon untuk para penjaga satpam, saya ada surat mohon untuk diijinkan masuk. karena saya bsoknya masuk pagi;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
satpam depan asrama bikin rese, saya harus nunggu sampe 2jam untuk membukakan pintu asrama;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
saya kemaren sudah bayar semua biaya termasuk asrama, dan saya sudah mendapatkan kamr dan gedung. tetapi beberapa hari kemudian saya mengecek, kamr asrama tersebut gaada. aneh, saya tidak pernah mengajukan pengunduran diri diasrama. terimakasih;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
info kamar asrama tidak muncul, padahal saya sudah membayarnya;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
saya ingin tinggal diasrama lagi, apakah bisa?? ;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
SR di asrama saya judes banget;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
saya kena omel satpam padahal saya ada surat ijin untuk masuk asrama larut malam;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
tolong keamanan di asrama ditingkatkan lagi, kalo perlu dikasih cctv;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
asrama lebih baik lagi kalo di tumbuhi banyak pohon, agar tidak terlalu panas pada siang hari ;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
kamar mandi asrama lebih diperhatikan lagi karena terlalu kecil dan sangat tidak nyaman;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
Apakah saya bisa masuk asrama lagi di tahun kedua. tolong penjelasannya;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
toilet asrama jorok banget, tolong diperbaiki fasilitasnya;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
wifi di asrama sangat lemot sehingga menggangu proses belajar saya;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
air di asrama sering mati dan kotor banget. tolong di perbaiki karena sudah beberapa kali air mati dan keluarnya kotor;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
saya ga dibolehin masuk sama satpam padahal saya udah bawa surat dan sudah izin sebelumnya;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
kantin asrama harganya tidak sesuai dengan kantong mahasiswa, masih jauh lebih murah makanan di luar telkom;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
apa asrama bisa dipakai untuk penginapan orang tua saya saat wisuda. tolong jawabannya segera;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
toilet asrama terlalu kecil dan airnya sering mati;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
wifi di gedung 7 sering mati dan kamar saya tidak dapat sinyal ;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
tolong air di asrama di bersihin lagi karena sering keluar cacing dan airnya kotor ;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
helm saya di parkiran asrama hilang. mohon ditingkatkan lagi keamanannya terutama di parkiran;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
saya tidak dapat kamar di asrama padahal sudah bayar. mohon penjelasannya;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
apakah saya bisa menetap di asrama lagi setelah tahun pertama;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
toilet di asrama sangat kotor dan showernya sudah karatan, mungkin bisa diganti dengan yg baru;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
wifi di asrama lemot banget apalagi saat malam hari sehingga menggangu proses belajar saya;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
sering kali air mati saat pagi hari dan ketika nyala air yang keluar kotor, tolong diperbaiki lagi fasilitasnya;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
apakah saya bisa membawa teman untuk menginap di asrama, kebetulan satu teman saya keluar dari asrama;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
saya sudah membayar asrama tapi tidak muncul nomor kamar saya;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
apakah saya bisa menambah masa asrama, dan jika bisa apa saja persyaratannya;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
apa saja persyaratan untuk menjadi SR di asrama, saya ingin mendaftar;PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA
